file_name,class_name,func_name,docstring
service/whisper_service.py,WhisperService,get_pending_audio_files,"드라이브를 스캔하여 전사가 아직 완료되지 않은 오디오 파일 목록을 반환합니다.

자동화 파이프라인에서 중복 처리를 방지(멱등성 보장)하기 위한 핵심 판별 로직입니다. 
드라이브에 수많은 파일이 누적되어 있을 때, 오디오 파일(`.mp4`, `.mp3` 등)과 처리 완료를 나타내는 
식별 파일(`_음성스크립트.txt`, `_done.json` 등)을 한 번에 스캔합니다. 

완료된 파일들의 `base_name`(확장자를 제외한 순수 파일명)을 Set(집합) 자료구조에 캐싱해두고, 
오디오 파일들의 `base_name`이 이 Set에 존재하는지 단일 탐색(O(1))으로 교차 검증합니다. 
이를 통해 불필요한 API 다중 호출이나 디스크 I/O 없이 빠르고 정확하게 미처리된 새 오디오 파일만 
걸러내어 비동기 파이프라인의 작업 대기열(Queue)로 넘길 수 있습니다.

Args:
    없음

Returns:
    List[str]: 아직 처리 완료 식별 파일이 존재하지 않는 미전사 오디오 파일명 리스트. 
        결과는 알파벳/숫자 오름차순으로 정렬(sorted)되어 반환됩니다."
service/notion_sync_service.py,NotionSyncService,__class__,"마크다운 텍스트를 Notion Block 객체로 변환하고 API 통신을 전담하는 통합 서비스 클래스.

단일 책임 원칙(SRP)에 따라, 오직 마크다운 텍스트 파싱과 Notion 워크스페이스와의 
네트워크 통신(페이지 생성, 검색, 블록 추가) 작업만을 전담합니다. 데이터의 원천(PDF 파싱, LLM 등)에 
대해서는 알지 못하며 오직 텍스트 직렬화 및 클라우드 동기화에만 집중합니다.

의존성:
- 전역 환경설정인 `utils.config.Config`를 참조하여 'NOTION_TOKEN'을 획득합니다.
- 외부 라이브러리인 `notion_client.Client`를 사용하여 공식 API 통신을 대리합니다.
- 상위 Controller 또는 비동기 Worker로부터 LLM 요약 결과물(Markdown 문자열)을 주입받아 동작합니다."
service/notion_sync_service.py,NotionSyncService,__init__,"NotionSyncService 인스턴스를 초기화합니다.

Args:
    auth_token (Optional[str], optional): 명시적으로 주입할 Notion API 토큰. 
        생략될 경우 Config에서 전역 토큰을 자동으로 가져옵니다. Defaults to None.
    logger_callback (Optional[Callable[[str], None]], optional): 비동기 처리 중 발생하는 
        로그를 UI로 전달하기 위한 콜백 함수. Defaults to None."
service/notion_sync_service.py,NotionSyncService,_get_client,"Notion Client 객체를 지연 초기화(Lazy Singleton) 방식으로 반환합니다.

파이프라인 초기화 시점부터 불필요한 네트워크 연결 객체를 생성하여 자원을 낭비하는 것을 막고, 
실제 동기화 작업이 요청되는 런타임 시점에 클라이언트를 빌드하기 위해 고안되었습니다. 
사용자가 환경 변수(.env)에 토큰을 기입하지 않고 파이프라인을 실행했을 때 
사전에 에러를 캐치(Fail-fast)하여 명확한 안내를 제공합니다.

Returns:
    Client: 인증이 완료된 notion_client.Client 인스턴스.

Raises:
    ValueError: 'NOTION_TOKEN'이 명시되지 않았거나 Config에 존재하지 않을 경우 발생합니다."
service/notion_sync_service.py,NotionSyncService,find_page_by_title,"데이터베이스 내에서 특정 제목을 포함하는 첫 번째 페이지의 ID를 검색합니다.

자동화된 데이터 파이프라인(Watchdog 등)은 동일한 파일에 대해 여러 번 트리거될 수 있습니다. 
이때 무작정 새로운 노션 페이지를 계속 생성하면 워크스페이스가 중복 데이터로 오염됩니다. 
이를 방지하기 위해 데이터 삽입 전 페이지의 존재 여부를 쿼리하여, 동일한 제목(교시 이름 등)의 
페이지가 존재하면 해당 페이지를 반환해 업데이트를 유도하는 '멱등성(Idempotency)' 보장의 핵심 로직입니다.

Args:
    database_id (str): 페이지를 검색할 대상 노션 데이터베이스의 고유 식별자.
    title_query (str): 검색할 페이지의 제목 문자열.
    title_property_name (str, optional): 데이터베이스에 설정된 제목 속성(Property)의 이름. Defaults to ""이름"".

Returns:
    Optional[str]: 검색 조건에 일치하는 첫 번째 페이지의 ID 문자열. 존재하지 않으면 None을 반환합니다.

Raises:
    Exception: 데이터베이스 접근 권한이 없거나 네트워크 오류 등 API 통신 중 예외 발생 시."
service/notion_sync_service.py,NotionSyncService,create_notion_page,"새로운 노션 페이지를 생성하고 Page ID를 반환합니다.

새로운 학습 자료 파이프라인 결과물을 저장할 물리적 컨테이너(페이지)를 
지정된 데이터베이스 하위에 생성합니다. 생성 시 데이터베이스 스키마에 맞춘 메타데이터(Properties)를 
초기 주입하여, 이후 내용을 블록(Blocks)으로 덧붙일 수 있도록 기틀을 마련합니다.

Args:
    database_id (str): 새 페이지가 소속될 부모 데이터베이스의 고유 식별자.
    properties (Dict[str, Any]): 페이지 생성 시 부여할 속성(제목, 태그, 생성일 등) 정보가 담긴 딕셔너리.

Returns:
    str: 정상적으로 생성된 노션 페이지의 고유 ID 문자열.

Raises:
    Exception: 스키마 불일치, API 권한 부족, 토큰 만료 등으로 페이지 생성이 거부될 경우."
service/notion_sync_service.py,NotionSyncService,append_blocks_to_page,"페이지 하단에 Notion Block 리스트를 추가합니다.

LLM이 생성한 대용량 마크다운 텍스트는 변환 후 수백~수천 개의 노션 블록 객체로 치환됩니다. 
Notion API는 안정성 유지를 위해 1회 `append` 요청 시 최대 100개의 블록 전송 제한(Hard Limit)과 
초당 호출 횟수(Rate Limit) 제한을 엄격하게 걸고 있습니다. 

이 메서드는 전체 블록 리스트를 100개 단위 청크(Chunk)로 슬라이싱하고, 
루프마다 `time.sleep(0.3)` 딜레이를 주어 속도를 조절하는 방어적 큐잉(Queuing) 로직을 포함합니다. 
이를 통해 대용량 동기화 작업 중 `HTTP 429 Too Many Requests` 나 `HTTP 400 Bad Request` 
에러로 파이프라인이 붕괴되는 것을 완벽히 방지합니다.

Args:
    page_id (str): 블록들을 추가할 대상 노션 페이지의 고유 ID.
    children_blocks (List[Dict[str, Any]]): 노션 API 규격에 맞게 파싱 완료된 블록 객체들의 리스트.

Returns:
    None

Raises:
    Exception: 잘못된 블록 구조(Malformed JSON) 등 통신 거부 사유 발생 시."
service/notion_sync_service.py,NotionSyncService,_convert_text_to_rich_text,"볼드/이탤릭 마크다운 텍스트를 Notion Rich Text 규격 리스트로 파싱합니다.

노션의 본문 텍스트는 단순 문자열이 아니라 속성(굵게, 기울임 등)을 지닌 `rich_text` 객체 배열로 구성됩니다. 
이 함수는 정규표현식을 사용해 LLM 응답 텍스트에 포함된 볼드(`**`), 이탤릭(`*`), 볼드+이탤릭(`***`) 등의 
마크다운 기호를 해체하고, 이를 노션의 `annotations` JSON 구조로 정확하게 맵핑합니다. 

또한, 단일 `rich_text` 요소의 내용이 2000자를 초과하면 Notion API에서 전송을 거부하므로, 
2000자 단위로 텍스트를 강제 분할(Chunking)하여 배열에 이어붙이는 안전장치가 
비동기 대용량 텍스트 파싱을 위해 견고하게 내장되어 있습니다.

Args:
    text (str): 마크다운 문법이 포함된 원본 단일 문자열.

Returns:
    List[Dict[str, Any]]: 노션 API 규격을 준수하는 Rich Text JSON 객체들의 리스트."
service/notion_sync_service.py,NotionSyncService,_is_separator_line,"해당 라인이 마크다운 표(Table) 구분선인지 검증합니다.

마크다운 표를 파싱하기 위해서는 해당 줄이 테이블의 헤더와 본문을 분리하는 
구분선(예: `|---|---|` 또는 `|:---:|:---:|`) 역할을 하는지 판단해야 합니다. 
정규식을 통해 칸(Cell) 안의 문자열이 순수 하이픈(`-`)과 콜론(`:`)으로만 
이루어져 있는지 검사하여 테이블 파싱 엔진의 오작동을 방지합니다.

Args:
    line (str): 검사할 대상 문자열 라인.

Returns:
    bool: 테이블 구분선 형식을 띄고 있으면 True, 아니면 False."
service/notion_sync_service.py,NotionSyncService,_parse_markdown_table,"마크다운 형태의 테이블 문자열 배열을 Notion Table 블록 객체로 변환합니다.

Gemini LLM이 도출하는 '감별 진단 비교표' 등 복잡한 의학 데이터를 노션 테이블로 완벽히 복원하기 위해 설계되었습니다. 
Notion의 Table 블록은 `table` 루트 객체 하위에 `table_row` 객체들이 배열로 묶이고, 
그 안의 각 `cells` 배열에 다시 `rich_text` 배열이 들어가는 매우 깊은(Nested) 트리 구조를 갖습니다. 

이 메서드는 제공받은 마크다운 테이블 라인들을 순회하며 헤더를 제외한 데이터 행(Row)을 추출하고, 
열(Column) 수가 부족해 테이블 형태가 찌그러지는 현상을 막기 위해 빈 문자열 셀을 삽입(Padding)하여 
`table_width`를 균일하게 맞추는 정교한 파싱 작업을 수행합니다.

Args:
    table_lines (List[str]): 테이블을 구성하는 여러 줄의 마크다운 문자열 리스트.

Returns:
    Optional[Dict[str, Any]]: 노션 API 규격에 맞는 최상위 Table Block JSON 객체. 유효한 데이터가 없으면 None 반환."
service/notion_sync_service.py,NotionSyncService,create_markdown_blocks,"마크다운 텍스트를 Notion Block 객체 리스트로 일괄 변환합니다.

이 서비스의 핵심 컴파일러 엔진(Compiler Engine) 역할을 수행합니다. 
LLM이 출력한 순수 마크다운 문자열을 줄(Line) 단위로 읽어 들이며, 각 라인의 접두사를 분석해 
제목(Heading 1~3), 불릿 리스트(Bulleted), 번호 리스트(Numbered), 구분선(Divider), 일반 단락(Paragraph), 
그리고 복합 테이블(Table) 등의 적합한 노션 블록 타입으로 스위칭(Routing)하여 변환합니다. 
전체 파이프라인에서 '비정형 데이터'를 클라우드 DB가 인식 가능한 '정형 데이터 구조'로 
탈바꿈시키는 가장 중추적인 변환 로직입니다.

Args:
    text (str): 다수의 마크다운 문법이 혼재된 긴 원본 문자열 텍스트.

Returns:
    List[Dict[str, Any]]: 노션 API 전송에 즉시 사용할 수 있도록 파싱 및 구조화된 블록 JSON 객체 리스트."
service/notion_sync_service.py,NotionSyncService,sync_markdown_to_page,"마크다운을 블록으로 일괄 변환하여 지정된 노션 페이지에 즉시 추가(Sync)합니다.

Service나 Controller에서 외부 API로 직접 노출되는 퍼블릭 엔드포인트 메서드입니다. 
`create_markdown_blocks`를 호출해 텍스트를 메모리 상에서 완벽한 블록 객체들로 컴파일한 뒤, 
`append_blocks_to_page`를 호출하여 청크 단위 딜레이를 주며 클라우드에 밀어넣는 
일련의 과정(Orchestration)을 하나로 묶어 제공합니다.

Args:
    page_id (str): 데이터가 삽입될 노션 페이지의 고유 식별자.
    markdown_text (str): 페이지에 기록될 LLM 결과물 기반의 마크다운 포맷 문자열.

Returns:
    None"
service/file_naming_service.py,FileNamingService,__class__,"의학 강의 자료의 파일명 명명 규칙(도메인 지식)을 전담하여 파싱하고 생성하는 서비스 클래스.

단일 책임 원칙(SRP)에 따라, 파일 시스템 I/O나 API 호출은 수행하지 않으며, 
오로지 파일 이름(문자열)에 담긴 도메인 지식(날짜, 교시, 확장자 등)을 추출하고 
변형(병합, 분할 네이밍 생성)하는 텍스트 처리 로직만 담당합니다[cite: 1]. 
이 서비스는 `PipelineStatusService`, `DriveSyncService` 및 병합/분할 관련 Controller 들과 통신하며 
파이프라인의 데이터 흐름을 제어하는 기준 식별자를 제공합니다."
service/file_naming_service.py,FileNamingService,__init__,"FileNamingService 객체를 초기화하고 성능 최적화를 위한 정규식 패턴을 사전 컴파일합니다.

Args:
    logger_callback (Optional[Callable[[str], None]], optional): 로그 메시지를 UI나 상위 레이어로 
        전달하기 위한 콜백 함수입니다. Defaults to None."
service/file_naming_service.py,FileNamingService,_parse_filename_meta,"내부 유틸: 파일명에서 [날짜(4자리), 교시, 접미사, 확장자]를 구조화된 데이터로 추출합니다.

모든 네이밍 처리의 근간이 되는 코어 함수입니다. 
이기종 OS 환경(macOS vs Windows)에서 발생하는 자소 분리 문제를 선제적으로 해결하기 위해 
`normalize_text`를 가장 먼저 적용합니다. 그 후 사전 컴파일된 정규식을 통해 `MMDD_교시` 형태의 
도메인 네이밍 룰에 따라 파일명을 분해합니다.

Args:
    filename (str): 파싱할 대상 원본 파일명.

Returns:
    Dict[str, Any]: 추출된 메타데이터 딕셔너리.
        - 'date': MMDD 형식의 4자리 문자열 (매칭 실패 시 None)
        - 'periods': 각 교시 숫자를 분리한 리스트 (예: ""12"" -> ['1', '2'])
        - 'periods_str': 교시를 나타내는 원본 문자열 (예: ""12"")
        - 'rest': 교시 이후에 붙는 부가 설명 문자열
        - 'ext': 파일 확장자 문자열 (기본값 '.pdf')"
service/file_naming_service.py,FileNamingService,extract_lesson_id,"파일명에서 '날짜_교시' 형태의 파이프라인 전역 식별자(Lesson ID)를 추출합니다.

DriveSyncService나 Controller가 이 식별자를 통해 여러 흩어져 있는 관련 파일 
(예: 필기본, 음성본, JSON 결과)들을 하나의 수업 교시 그룹으로 묶어 상태를 추적하게 해주는 핵심 키입니다.

Args:
    filename (str): 분석할 대상 파일명.

Returns:
    Optional[str]: 'MMDD_교시' 형태의 식별자 문자열(예: '1004_1'). 파싱 실패 시 None 반환."
service/file_naming_service.py,FileNamingService,find_file_by_lesson,"특정 교시 식별자(Lesson ID)와 추가 키워드를 모두 포함하는 파일 1개를 탐색하여 반환합니다.

파이프라인 진행 중, 특정 교시에 해당하는 '원본 필기'나 '음성 파일'을 매칭하여 
다음 단계(예: Whisper 또는 Gemini 처리)로 넘기기 위해 파일 리스트에서 타겟을 핀셋 탐색할 때 사용됩니다.

Args:
    file_list (List[str]): 검색 대상이 되는 전체 파일명 리스트.
    target_lesson_id (str): 찾고자 하는 교시 식별자.
    keyword (Optional[str], optional): 파일명에 추가로 포함되어야 하는 키워드(예: 'script'). Defaults to None.

Returns:
    Optional[str]: 조건을 모두 만족하는 첫 번째 파일명. 찾지 못하면 None."
service/file_naming_service.py,FileNamingService,filter_files_by_date_range,"파일 목록에서 지정된 날짜(MMDD) 범위에 해당하는 파일만 필터링하여 반환합니다.

메인 UI에서 사용자가 '특정 기간'의 학습 자료만 동기화하거나 보기 원할 때 호출됩니다. 
입력값이 로컬에서 수집된 단순 문자열 리스트인지, 드라이브 API 통신으로 가져온 
딕셔너리 메타데이터 리스트인지 구분하지 않고 다형성(Polymorphism)을 지원하여 
호출부의 데이터 가공 부담을 줄였습니다.

Args:
    file_list (List[Any]): 문자열 또는 드라이브 API 파일 객체(딕셔너리)가 담긴 리스트.
    start_mmdd (str): 필터링 시작 기준 날짜 (예: ""1001"").
    end_mmdd (str): 필터링 종료 기준 날짜 (예: ""1031"").

Returns:
    List[Any]: 날짜 조건을 만족하는 파일 데이터들만 남긴 필터링된 리스트."
service/file_naming_service.py,FileNamingService,generate_merged_filename,"여러 파일명을 분석하여 병합 파이프라인의 결과물이 될 논리적인 새 파일명을 생성합니다.

사용자가 여러 개의 분할된 교시 PDF(예: 1교시와 2교시)를 병합할 때, 
'1004_1.pdf'와 '1004_2.pdf'의 메타데이터를 취합해 '1004_12.pdf'와 같은 형식으로 
자동 명명해주는 스마트 유틸리티입니다. 
내부적으로 집합(Set) 연산을 사용해 중복 교시 번호를 제거하고 오름차순으로 정렬하여 
항상 일관된 네이밍 컨벤션을 유지합니다.

Args:
    filenames (List[str]): 병합 대상이 되는 원본 파일명들의 리스트.

Returns:
    str: 규칙에 맞게 생성된 새로운 합본 파일명. 리스트가 비어있거나 규칙을 
         분석할 수 없는 경우 기본값(""merged_output..."")을 반환합니다."
service/file_naming_service.py,FileNamingService,generate_split_filenames,"하나의 파일명을 두 개로 분할 파이프라인 처리 시 할당될 이름 리스트를 생성합니다.

합쳐져 있던 교시 파일(예: '1004_12.pdf')을 사용자가 분할할 때, 
이전 상태 메타데이터를 분석해 '1004_1.pdf'와 '1004_2.pdf'로 각각 나누어 질 수 있도록 
논리적인 파일명 2개를 미리 계산하여 반환합니다.

Args:
    filename (str): 분할 대상이 되는 원본 합본 파일명.

Returns:
    List[str]: 분할될 두 개의 새로운 파일명을 담은 리스트."
service/file_naming_service.py,FileNamingService,extract_save_name,"UI에 표시되거나 드라이브에 저장될 최종 표시용(Display) 파일명을 추출합니다.

정규식 컴파일 패턴(`_save_name_pattern`)을 사용하여 복잡한 원본 이름에서 불필요한 태그나 
콤마(,)를 제거하고, 사용자 친화적으로 깔끔하게 정돈된 최종 저장용 이름을 도출합니다.

Args:
    base_name (str): 정리되지 않은 복잡한 형태의 원본 기본 이름.

Returns:
    str: 불필요한 특수문자가 제거된 정돈된 PDF 파일명."
service/file_naming_service.py,FileNamingService,suggest_pdf_merge_name,"선택된 여러 PDF 파일명을 분석해 UI 저장 텍스트 입력창에 추천할 텍스트를 반환합니다.

사용자가 수동으로 여러 파일을 드래그 앤 드롭하여 병합하려 할 때 UI Controller에 의해 호출됩니다.
`generate_merged_filename`과 유사하지만, 사용자가 직접 눈으로 보고 확인하는 
입력 폼(Form)을 채워주는 용도이므로 스크립트 합본(`_scripted`) 여부 등을 추가로 평가하여 
더 직관적이고 친절한 파일명을 제안(Suggest)합니다.

Args:
    file_names (List[str]): 병합을 위해 사용자가 선택한 원본 파일명 리스트.

Returns:
    str: UI 입력창에 플레이스홀더(Placeholder)로 들어갈 추천 병합 파일명.
         날짜가 다르거나 분석이 어려울 경우 기본값(""merged_output.pdf"" 등)을 반환합니다."
service/youtube_playlist_service.py,YoutubePlaylistService,__class__,"공식 YouTube Data API 조회, yt-dlp 기반 메타데이터 분석 및 상태 교차 검증을 전담하는 비즈니스 서비스.

단일 책임 원칙(SRP)에 따라, 이 클래스는 물리적인 미디어 다운로드나 드라이브 업로드는 수행하지 않으며 
(해당 역할은 YoutubeMediaService가 담당), 오직 텍스트 기반의 메타데이터(JSON/Dict)를 추출하고 
정규화(Normalization)하는 읽기 전용(Read-only) 분석 역할에 집중합니다.

의존성:
- YouTube Data API v3: `utils.auth_util.get_youtube_service`[cite: 1]
- 파이프라인 식별자 추출: `service.file_naming_service.FileNamingService`[cite: 1]
- 미완료 음원 필터링 및 병렬 처리: `concurrent.futures.ThreadPoolExecutor`"
service/youtube_playlist_service.py,YoutubePlaylistService,__init__,"YoutubePlaylistService 인스턴스를 초기화하고 의존성을 주입받습니다.

Args:
    logger_callback (Optional[Callable[[str], None]], optional): 비동기 스레드 실행 시 
        진행 상황과 오류를 메인 UI 스레드로 전달하기 위한 콜백. Defaults to None."
service/youtube_playlist_service.py,YoutubePlaylistService,_parse_iso_duration,"YouTube ISO 8601 시간 포맷(PT1H2M10S 등)을 인간이 읽기 쉬운 HH:MM:SS 포맷으로 변환하는 내부 헬퍼 함수.

YouTube Data API v3의 `contentDetails.duration` 필드는 ISO 8601의 기간(Duration) 표준을 따릅니다. 
이를 UI 데이터 테이블에 직관적으로 시각화하기 위해, 정규식을 사용하여 시(H), 분(M), 초(S) 단위를 
각각 파싱하고 두 자리 숫자 형식으로 제로 패딩(Zero-padding)하여 문자열로 조립합니다.

Args:
    duration (str): ISO 8601 포맷의 원본 시간 문자열 (예: 'PT1H2M10S', 'PT45M').

Returns:
    str: 변환된 'HH:MM:SS' 또는 'MM:SS' 포맷의 문자열. 파싱할 수 없는 입력이 들어오면 ""00:00""을 반환합니다."
service/youtube_playlist_service.py,YoutubePlaylistService,parse_playlist_id,"주어진 YouTube 웹 URL에서 재생목록의 고유 식별자(playlist_id)를 파싱하여 추출합니다.

사용자가 UI 입력창에 복사해 넣는 주소는 매우 다양한 형태(예: 모바일 공유 링크, 개별 영상 시청 중인 
재생목록 링크 등)를 띌 수 있습니다. URL의 쿼리 스트링(Query String)을 안전하게 분해(`urlparse`)하여, 
재생목록을 뜻하는 `list` 파라미터 값만 핀셋 추출함으로써 하위 API 호출의 안정성을 확보합니다.

Args:
    url (str): 분석할 원본 YouTube URL 문자열.

Returns:
    Optional[str]: 파싱에 성공한 재생목록 고유 ID 문자열 (예: 'PLxyz...'). 파라미터가 없으면 None 반환."
service/youtube_playlist_service.py,YoutubePlaylistService,get_playlist_title,"`yt-dlp`를 사용하여 URL에 해당하는 재생목록의 제목을 매우 빠르게 조회합니다.

UI에서 사용자가 URL을 등록할 때, 공식 API 인증 절차를 거치지 않고 가볍게 제목만 스크래핑해 오기 위해 사용됩니다. 
실제 영상 데이터를 다운로드하지 않도록 `extract_flat=True` 옵션을 부여하여 통신 오버헤드와 
실행 시간을 극단적으로 줄였습니다.

Args:
    url (str): 조회할 재생목록의 전체 URL.

Returns:
    str: 획득한 재생목록 제목. 네트워크 오류 등으로 실패할 경우 기본값인 '새 재생목록'을 반환합니다."
service/youtube_playlist_service.py,YoutubePlaylistService,extract_playlist_info,"YouTube Data API를 사용하여 재생목록의 핵심 메타데이터(제목, 총 영상 개수 등)를 정밀 조회합니다.

재생목록 등록 시 해당 목록이 유효한지(삭제되거나 비공개 상태가 아닌지) 검증하고, 
초기 테이블 렌더링에 필요한 총 아이템 수량(`itemCount`)을 파악하기 위해 공식 API를 호출합니다.
API 호출 중 발생할 수 있는 일일 할당량(Quota) 초과 에러(`HttpError`)를 명시적으로 포착(Catch)하여 
사용자에게 원인을 명확하게 안내하는 방어 로직이 포함되어 있습니다.[cite: 1]

Args:
    playlist_id (str): 메타데이터를 조회할 대상 재생목록의 고유 ID.

Returns:
    Dict[str, Any]: `id`, `title`, `item_count` 키를 포함하는 딕셔너리 정보.

Raises:
    Exception: 재생목록이 비공개이거나 삭제된 경우, 혹은 API 통신 실패 및 할당량 초과 시 예외가 발생합니다.[cite: 1]"
service/youtube_playlist_service.py,YoutubePlaylistService,fetch_playlist_videos,"YouTube API를 통해 재생목록 내의 모든 영상 목록을 순회(Pagination)하며 조회하고 포맷팅합니다.

한 번의 API 요청(`playlistItems`)으로는 최대 50개의 영상만 가져올 수 있으므로, 
`nextPageToken`을 활용한 Pagination 루프를 돌며 전체 리스트를 완전히 스크래핑합니다. 
이후 얻어낸 각 영상의 ID들을 쉼표(,)로 묶어 `videos` API에 배치(Batch) 요청을 한 번 더 날려, 
영상별 정확한 재생 시간(`duration`)을 조회합니다. 

조회된 제목 문자열을 `FileNamingService`에 통과시켜 파이프라인 식별자(`lesson_id`)를 추출하고, 
이를 구글 드라이브 상의 기존 데이터(`existing_prefixes`)와 대조하여 이미 추출/동기화가 완료된 영상인지 
(""O"" 또는 ""X"") 마킹(Tagging)하는 복합 비즈니스 로직입니다.

Args:
    playlist_id (str): 영상 목록을 긁어올 재생목록의 고유 ID.
    existing_prefixes (set): 구글 드라이브에 이미 처리 완료된 파일들의 `lesson_id`를 담고 있는 집합(Set).
    naming_service (FileNamingService): 도메인 식별자를 추출할 네이밍 서비스 인스턴스.[cite: 1]

Returns:
    List[Dict]: 제목, 길이, 추출 완료 여부(`extracted`), 영상 고유 ID, `lesson_id(prefix)` 등을 
        포함하는 딕셔너리들의 리스트. UI 테이블 렌더링에 직접 사용됩니다."
service/youtube_playlist_service.py,YoutubePlaylistService,check_playlists_updates,"yt-dlp를 이용해 로컬에 등록된 다수의 재생목록들의 최근 업데이트 날짜를 병렬(Parallel)로 확인합니다.

메인 UI가 구동될 때, 등록된 여러 재생목록(예: 10개)에 대해 하나씩 순차적으로 API 조회를 하면 
응답 대기(Network Latency) 시간으로 인해 로딩 속도가 심각하게 저하됩니다. 
이를 해결하기 위해 `concurrent.futures.ThreadPoolExecutor`를 도입하여 여러 `yt-dlp` 조회 요청을 
병렬(최대 5개 워커)로 분산 처리(Scatter-Gather)합니다. 
조회된 최종 수정일(`modified_date`)을 기준으로 내림차순 정렬하여, 가장 최근에 영상이 업로드된 
재생목록이 UI 상단에 노출되도록 돕습니다.[cite: 1]

Args:
    playlists (list): 업데이트 날짜를 확인할 재생목록 정보 딕셔너리(DB 로드 데이터)들의 리스트.[cite: 1]

Returns:
    list: `real_last_updated` 필드가 추가되고, 최신 업데이트 순으로 정렬된 새로운 재생목록 리스트."
service/youtube_playlist_service.py,YoutubePlaylistService,get_existing_prefixes_in_drive,"구글 드라이브에 이미 전사 대상 오디오나 작업 폴더가 존재하는지 파이프라인 식별자 단위로 교차 검증합니다.

유튜브에서 영상을 다운로드하기 전, ""이미 과거에 다운로드해서 드라이브에 올렸거나, 처리 중인 파일이 있는가?""를 
검사하는 멱등성(Idempotency) 보장 로직입니다. 
타겟 구글 드라이브 폴더를 1회 스캔하여 파일명(혹은 폴더명)에서 `lesson_id`를 모두 파싱해낸 뒤, 
고유한 집합(Set)으로 반환합니다. 이는 `fetch_playlist_videos` 내부에서 각 영상의 추출 여부를 
""O"" 또는 ""X""로 마킹(Tagging)하는 데 직접적인 참조 데이터로 쓰입니다.

Args:
    drive_service (Any): 인증이 완료된 구글 드라이브 API 서비스 객체.[cite: 1]
    folder_id (str): 스캔 대상이 될 구글 드라이브 최상위 폴더 ID.[cite: 1]

Returns:
    Set[str]: 드라이브 내에서 발견된 처리 완료(혹은 진행 중) 파일들의 고유 교시 식별자(`lesson_id`) 집합. 
        스캔 중 예외 발생 시 빈 Set을 반환하여 시스템 다운을 방지합니다.[cite: 1]"
service/drive_sync_service.py,DriveSyncService,__class__,"드라이브 및 로컬 폴더의 파일을 스캔하여 각 수업 교시별 동기화 상태를 판별하는 단일 책임 서비스.

구글 드라이브 API 통신(`get_drive_service`, `get_all_drive_files`), 파일 시스템 스캔, 
도메인 로직 처리(`FileNamingService`, `PipelineStatusService`)에 대한 의존성을 묶어 
Controller가 복잡한 상태 취합 로직에 관여하지 않도록 캡슐화(Encapsulation)합니다."
service/drive_sync_service.py,DriveSyncService,__init__,"DriveSyncService를 초기화하고 필요한 의존성 객체들을 주입받아 생성합니다.

Args:
    logger_callback (Optional[Callable[[str], None]], optional): 
        백그라운드 스레드에서 발생하는 이벤트나 에러를 Controller를 통해 메인 UI 스레드로 
        안전하게 전달하기 위한 로거 콜백 함수. Defaults to None."
service/drive_sync_service.py,DriveSyncService,fetch_all_files,"구글 드라이브와 로컬 시스템의 모든 파일 목록을 재귀적으로 스캔하여 수집합니다.

자동화 모니터링 시스템에서 클라우드와 로컬 저장소 간의 상태 동기화를 맞추기 위해 필수적으로 선행되는 함수입니다. 
대량의 파일이 오가는 비동기 환경에서 네트워크 지연, API 할당량 초과, 사용자 디렉토리 권한 없음 등 
다양한 예외 상황이 발생할 수 있습니다. 

따라서 각각의 I/O 작업(네트워크, 디스크)을 개별 `try-except` 블록으로 격리하여 방어적으로 프로그래밍했습니다. 
만약 드라이브 스캔이 실패하더라도 로컬 스캔은 정상적으로 시도되며, 둘 다 실패할 경우 빈 리스트를 반환하여 
UI가 멈추는(Freezing) 치명적 에러를 방지합니다. 
또한 macOS 환경에서 발생하는 불필요한 시스템 숨김 파일(`.DS_Store`) 및 오피스 임시 파일(`~$`)을 
선제적으로 필터링하여 비즈니스 로직의 오작동을 차단합니다.

Args:
    local_path (str): 파일을 스캔할 로컬 디렉토리의 절대 또는 상대 경로 문자열.

Returns:
    Tuple[List[Dict[str, Any]], List[str], List[str]]:
        - 첫 번째 요소: 드라이브 파일들의 원본 메타데이터 딕셔너리 리스트.
        - 두 번째 요소: 드라이브 파일들의 파일명 문자열만 추출한 리스트.
        - 세 번째 요소: 로컬 시스템에서 스캔(필터링 완료)된 파일명 리스트."
